event_date,Y,bond_code,W1,W2,W3,W4a,W5,W6,W7a,W8,W9,prob_proposal,signal_buy,return,note,cumulative_return
2025-02-10,0,127073.SZ,0.0049992464482784,1.732945,0,0,1,1,0,2.6146,0.1694,0.23935899,0,0.0,无信号,1.0268981349687685
2025-02-10,0,127031.SZ,-0.095086969435215,1.481977,0,0,1,0,0,2.1164,0.54158,0.23479255,0,0.0,无信号,1.0268981349687685
2025-02-10,0,123195.SZ,-0.0620384253561496,2.876218,0,1,0,1,0,4.1807,0.42417,0.069447346,0,0.0,无信号,1.0268981349687685
2025-02-11,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.178,0.25659,0.042364083,0,0.0,无信号,1.0268981349687685
2025-02-11,1,118036.SH,-0.1089256927371025,10.253258,1,1,0,1,0,4.3751,0.23387,0.06855993,0,0.0,无信号,1.0268981349687685
2025-02-13,0,113671.SH,-0.0815932527184486,3.063479,0,0,0,1,0,4.4025,0.09341,0.1648743,0,0.0,无信号,1.0268981349687685
2025-02-13,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.102,0.32349,0.053527772,0,0.0,无信号,1.0268981349687685
2025-02-14,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.4476,0.21386,0.30206147,0,0.0,无信号,1.0268981349687685
2025-02-14,0,113681.SH,-0.0750033482909202,1.396359,1,1,0,1,0,4.8706,0.7747,0.07351151,0,0.0,无信号,1.0268981349687685
2025-02-14,0,127085.SZ,-0.0737542137503624,1.330028,0,0,0,1,0,4.1533,0.36627,0.040645365,0,0.0,无信号,1.0268981349687685
2025-02-17,0,113639.SH,0.0485195741057395,0.91172,0,0,0,0,0,2.9322,0.47427,0.05469063,0,0.0,无信号,1.0268981349687685
2025-02-17,0,123200.SZ,0.0974521115422248,2.382996,0,1,0,0,0,4.3559,0.39314,0.036400884,0,0.0,无信号,1.0268981349687685
2025-02-17,0,127089.SZ,-0.0951267108321189,1.115509,0,0,0,1,0,4.4134,0.22192,0.0379787,0,0.0,无信号,1.0268981349687685
2025-02-18,1,113542.SH,-0.0031060159672051,4.126035,0,0,0,0,0,0.449,0.11489,0.322822,0,0.0,无信号,1.0268981349687685
2025-02-18,0,123071.SZ,0.2494304478168487,1.763315,1,1,1,1,0,1.6701,0.09804,0.4295812,0,0.0,无信号,1.0268981349687685
2025-02-19,1,128074.SZ,-0.0766504406929016,2.920075,1,1,0,0,0,0.5914,0.28704,0.43219328,0,0.0,无信号,1.0268981349687685
2025-02-19,1,118023.SH,0.0974246859550476,1.490147,0,1,0,0,0,3.6468,0.4936,0.08199414,0,0.0,无信号,1.0268981349687685
2025-02-19,1,113053.SH,-0.1625266671180725,1.453107,0,0,0,1,0,2.8747,0.12845,0.06869988,0,0.0,无信号,1.0268981349687685
2025-02-19,1,110063.SH,0.1291636079549789,0.411063,0,0,1,0,0,0.8131,0.14078,0.56788015,1,0.01838534840058103,成交,1.0452834833693494
2025-02-20,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.0794,0.1693,0.10089629,0,0.0,无信号,1.0452834833693494
2025-02-20,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.1492,0.22702,0.2483805,0,0.0,无信号,1.0452834833693494
2025-02-20,0,127062.SZ,-0.0631087198853492,2.339464,0,1,0,1,0,3.165,0.58283,0.043576606,0,0.0,无信号,1.0452834833693494
2025-02-21,1,123049.SZ,0.3207985460758209,1.406929,0,1,1,0,0,1.1389,0.09862,0.70620143,1,0.00934876800269523,成交,1.0546322513720445
2025-02-21,1,123099.SZ,0.2089565694332122,1.5649,0,1,1,0,1,1.9658,0.00878,0.7817487,1,0.004602496606072625,成交,1.0592347479781172
2025-02-21,1,123119.SZ,-0.0667641088366508,2.234109,0,0,1,0,0,2.3929,0.10434,0.33744863,0,0.0,无信号,1.0592347479781172
2025-02-21,0,127061.SZ,0.0127177247777581,0.515354,0,1,1,0,0,3.1595,0.06829,0.4143987,0,0.0,无信号,1.0592347479781172
2025-02-25,0,127077.SZ,-0.0496132969856262,2.192191,0,1,1,0,0,3.7673,0.22835,0.24734294,0,0.0,无信号,1.0592347479781172
2025-02-25,0,123197.SZ,-0.0595689490437507,7.456249,0,1,0,1,0,4.1971,0.39952,0.07520981,0,0.0,无信号,1.0592347479781172
2025-02-25,0,123117.SZ,-0.0673300400376319,3.771323,0,0,1,1,0,2.3217,0.28064,0.17766546,0,0.0,无信号,1.0592347479781172
2025-02-25,0,123108.SZ,-0.0301572028547525,3.323323,0,0,0,0,0,1.0897,0.08181,0.21371949,0,0.0,无信号,1.0592347479781172
2025-02-25,0,118009.SH,0.1818442195653915,1.727393,0,1,0,0,0,3.3265,0.22917,0.056620073,0,0.0,无信号,1.0592347479781172
2025-02-25,0,113682.SH,-0.0671434700489044,1.194299,0,0,0,1,0,5.0185,0.5463,0.045705933,0,0.0,无信号,1.0592347479781172
2025-02-25,0,113647.SH,-0.0736187919974327,1.662804,0,0,0,0,0,3.154,0.24365,0.03691554,0,0.0,无信号,1.0592347479781172
2025-02-25,0,113563.SH,-0.0270534493029117,1.599776,0,0,0,0,0,0.8898,0.28595,0.6322985,1,-0.008677343763764818,成交,1.0505574042143524
2025-02-25,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.154,0.31532,0.039190177,0,0.0,无信号,1.0505574042143524
2025-02-25,0,118000.SH,-0.0479316376149654,2.766474,0,1,1,0,0,1.9932,0.23505,0.3188549,0,0.0,无信号,1.0505574042143524
2025-02-26,1,113661.SH,-0.0712709724903106,8.257177,0,0,0,1,0,3.7372,0.05182,0.11690884,0,0.0,无信号,1.0505574042143524
2025-02-26,0,118032.SH,-0.1256168186664581,3.097217,0,1,0,0,0,4.0274,0.21681,0.064471595,0,0.0,无信号,1.0505574042143524
2025-02-26,1,128125.SZ,-0.0964384526014328,1.529479,0,1,0,0,0,1.4209,0.86121,0.26899475,0,0.0,无信号,1.0505574042143524
2025-02-27,0,113059.SH,0.0724789723753929,1.698169,0,0,1,1,0,3.2252,0.15902,0.14717476,0,0.0,无信号,1.0505574042143524
2025-02-28,0,127059.SZ,-0.0710329040884971,5.199863,0,1,0,1,0,3.1075,0.25816,0.023754815,0,0.0,无信号,1.0505574042143524
2025-02-28,0,113640.SH,-0.0020579118281602,1.814092,0,1,1,0,0,2.9651,0.2905,0.15629728,0,0.0,无信号,1.0505574042143524
2025-02-28,0,123168.SZ,-0.0890615358948707,1.089134,0,1,0,0,0,3.7344,0.34026,0.034843426,0,0.0,无信号,1.0505574042143524
2025-02-28,0,123171.SZ,0.0957863852381706,0.96972,0,1,0,0,0,3.7481,0.25806,0.10267604,0,0.0,无信号,1.0505574042143524
2025-03-04,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.1205,0.20602,0.043828867,0,0.0,无信号,1.0505574042143524
2025-03-05,0,123151.SZ,-0.1527663916349411,10.676843,0,1,0,0,0,3.3238,0.1664,0.12390246,0,0.0,无信号,1.0505574042143524
2025-03-06,0,113584.SH,-0.015287690795958,0.745067,0,0,1,0,0,1.2485,0.12787,0.34510142,0,0.0,无信号,1.0505574042143524
2025-03-06,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.0445,0.35116,0.042663895,0,0.0,无信号,1.0505574042143524
2025-03-06,0,118029.SH,-0.0800622329115867,2.731688,0,1,1,0,0,3.7782,0.44227,0.053296346,0,0.0,无信号,1.0505574042143524
2025-03-07,1,110095.SH,0.0678808614611625,0.748267,0,0,1,1,0,4.4216,0.33898,0.075357184,0,0.0,无信号,1.0505574042143524
2025-03-07,1,118006.SH,-0.0800489261746406,5.653369,0,1,1,0,0,3.0226,0.24143,0.039499838,0,0.0,无信号,1.0505574042143524
2025-03-07,0,118027.SH,0.3848468065261841,1.904243,0,1,1,0,1,3.729,0.18561,0.2713612,0,0.0,无信号,1.0505574042143524
2025-03-07,0,123065.SZ,-0.0291781667619943,1.986462,0,1,0,0,0,1.4949,0.16713,0.565733,1,-0.0147458909512387,成交,1.0358115132631136
2025-03-07,0,123124.SZ,0.1012918576598167,5.325882,0,1,0,0,0,2.4422,0.22976,0.085642435,0,0.0,无信号,1.0358115132631136
2025-03-07,0,128119.SZ,-0.058566678315401,0.905445,0,1,0,0,0,1.3498,0.01267,0.7358312,1,-0.01733333333333336,成交,1.0184781799297802
2025-03-10,0,127089.SZ,-0.0951267108321189,1.115509,0,0,0,1,0,4.3559,0.23947,0.0379119,0,0.0,无信号,1.0184781799297802
2025-03-11,1,113574.SH,0.0409908145666122,2.65275,0,1,1,0,0,1.0541,0.43793,0.23712218,0,0.0,无信号,1.0184781799297802
2025-03-11,0,123196.SZ,0.0647550672292709,1.53221,0,1,1,0,0,4.104,0.5553,0.11243859,0,0.0,无信号,1.0184781799297802
2025-03-12,0,128108.SZ,0.0934915244579315,1.849187,0,0,1,1,0,1.2101,0.14023,0.43030852,0,0.0,无信号,1.0184781799297802
2025-03-12,0,123179.SZ,-0.0819381773471832,2.97869,0,1,0,0,0,3.9863,0.55106,0.026604664,0,0.0,无信号,1.0184781799297802
2025-03-13,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.3737,0.22897,0.3213321,0,0.0,无信号,1.0184781799297802
2025-03-13,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.0219,0.27511,0.067997575,0,0.0,无信号,1.0184781799297802
2025-03-13,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.0917,0.21895,0.27575547,0,0.0,无信号,1.0184781799297802
2025-03-13,0,127062.SZ,-0.0631087198853492,2.339464,0,1,0,1,0,3.1075,0.58027,0.035039317,0,0.0,无信号,1.0184781799297802
2025-03-14,0,113545.SH,-0.0090759824961423,0.953491,0,0,0,1,0,0.5859,0.10828,0.40875456,0,0.0,无信号,1.0184781799297802
2025-03-14,0,113658.SH,-0.0169830992817878,1.276727,0,1,1,1,0,2.5079,0.2,0.24197815,0,0.0,无信号,1.0184781799297802
2025-03-14,0,123214.SZ,-0.1422359347343444,2.997754,0,1,0,1,0,4.3806,0.59626,0.20691629,0,0.0,无信号,1.0184781799297802
2025-03-17,0,113680.SH,-0.090124487876892,2.239776,0,1,0,1,0,4.6653,0.61842,0.11254846,0,0.0,无信号,1.0184781799297802
2025-03-18,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.0965,0.41116,0.029033497,0,0.0,无信号,1.0184781799297802
2025-03-18,0,118000.SH,-0.0479316376149654,2.766474,0,1,1,0,0,1.9357,0.32955,0.30461562,0,0.0,无信号,1.0184781799297802
2025-03-18,0,118031.SH,-0.0333811342716217,1.317295,0,0,1,0,0,3.9097,0.11411,0.41081756,0,0.0,无信号,1.0184781799297802
2025-03-19,0,127098.SZ,-0.0587074942886829,2.550644,1,1,1,1,0,4.6845,0.12416,0.41004917,0,0.0,无信号,1.0184781799297802
2025-03-25,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.063,0.2953,0.05008979,0,0.0,无信号,1.0184781799297802
2025-03-26,0,127090.SZ,-0.123204305768013,3.009834,0,1,0,0,0,4.3285,0.67273,0.06500289,0,0.0,无信号,1.0184781799297802
2025-03-26,0,123233.SZ,0.0630095452070236,5.678375,0,1,0,0,0,4.679,0.80198,0.09444146,0,0.0,无信号,1.0184781799297802
2025-03-27,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,2.987,0.38614,0.039596222,0,0.0,无信号,1.0184781799297802
2025-03-27,0,118029.SH,-0.0800622329115867,2.731688,0,1,1,0,0,3.7207,0.43156,0.055468764,0,0.0,无信号,1.0184781799297802
2025-03-28,0,111004.SH,0.1791594326496124,2.334932,0,1,0,0,0,3.0062,0.36544,0.02366357,0,0.0,无信号,1.0184781799297802
2025-03-28,0,127027.SZ,-0.0655577927827835,1.818217,1,0,0,0,0,1.7029,0.06124,0.2177378,0,0.0,无信号,1.0184781799297802
2025-03-31,0,127069.SZ,-0.0836257934570312,1.684534,0,1,0,0,0,3.3676,0.13844,0.05437059,0,0.0,无信号,1.0184781799297802
2025-04-01,0,113643.SH,-0.0835189744830131,2.107,0,1,0,0,0,2.9815,0.30465,0.035617013,0,0.0,无信号,1.0184781799297802
2025-04-01,1,127089.SZ,-0.0951267108321189,1.115509,0,0,0,1,0,4.2957,0.26768,0.04295365,0,0.0,无信号,1.0184781799297802
2025-04-02,1,110070.SH,-0.0923795104026794,0.574925,1,0,0,0,0,1.0294,0.14962,0.24725266,0,0.0,无信号,1.0184781799297802
2025-04-02,1,118008.SH,0.0548192374408245,2.351426,0,1,1,0,0,3.2252,0.31538,0.090916425,0,0.0,无信号,1.0184781799297802
2025-04-02,1,123156.SZ,0.0105438036844134,1.072084,0,1,0,0,0,3.373,0.34853,0.09657219,0,0.0,无信号,1.0184781799297802
2025-04-03,0,127062.SZ,-0.0631087198853492,2.339464,0,1,0,1,0,3.05,0.41787,0.028774805,0,0.0,无信号,1.0184781799297802
2025-04-03,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.0342,0.21329,0.26660118,0,0.0,无信号,1.0184781799297802
2025-04-03,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,3.9644,0.32135,0.06309755,0,0.0,无信号,1.0184781799297802
2025-04-03,0,110092.SH,-0.0430686138570308,1.140332,0,1,0,1,1,3.7618,0.44615,0.29641715,0,0.0,无信号,1.0184781799297802
2025-04-03,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.3162,0.15385,0.4898169,0,0.0,无信号,1.0184781799297802
2025-04-03,0,113618.SH,0.0060841422528028,1.217863,0,1,0,0,0,1.7823,0.26447,0.21154587,0,0.0,无信号,1.0184781799297802
2025-04-07,0,123039.SZ,-0.0313120894134044,1.37998,0,1,1,0,0,0.7201,0.64354,0.5632443,1,-0.014022846400718127,成交,1.004455333529062
2025-04-08,0,118011.SH,0.162298321723938,5.358221,0,1,0,0,0,3.2389,0.44341,0.034542263,0,0.0,无信号,1.004455333529062
2025-04-08,0,127038.SZ,-0.1540403217077255,4.759866,1,0,0,0,0,2.1711,0.26333,0.15780517,0,0.0,无信号,1.004455333529062
2025-04-09,0,127080.SZ,-0.026164898648858,5.718797,0,1,0,1,0,3.7262,0.10962,0.4675348,0,0.0,无信号,1.004455333529062
2025-04-09,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.0363,0.45833,0.028676188,0,0.0,无信号,1.004455333529062
2025-04-09,0,113623.SH,-0.046461172401905,0.753167,0,0,0,0,0,1.9959,0.49051,0.17280358,0,0.0,无信号,1.004455333529062
2025-04-09,0,118000.SH,-0.0479316376149654,2.766474,0,1,1,0,0,1.8754,0.31638,0.33032146,0,0.0,无信号,1.004455333529062
2025-04-09,0,118031.SH,-0.0333811342716217,1.317295,0,0,1,0,0,3.8494,0.04829,0.27781305,0,0.0,无信号,1.004455333529062
2025-04-11,0,127103.SZ,-0.0427941493690013,1.501735,0,0,0,1,0,4.731,0.17422,0.2464068,0,0.0,无信号,1.004455333529062
2025-04-11,0,118034.SH,-0.0390444099903106,1.35212,0,0,0,0,0,4.0246,0.00219,0.26283222,0,0.0,无信号,1.004455333529062
2025-04-11,0,111000.SH,-0.0482673645019531,1.503914,0,1,0,0,0,2.1164,0.00108,0.6435571,1,-0.018774386433119933,成交,0.9856809470959421
2025-04-11,0,118010.SH,0.1346859782934188,9.134413,0,1,0,1,0,3.2142,0.23611,0.158032,0,0.0,无信号,0.9856809470959421
2025-04-14,0,110089.SH,-0.0259830858558416,0.592375,1,0,1,0,0,3.4415,0.32826,0.1921497,0,0.0,无信号,0.9856809470959421
2025-04-14,0,128128.SZ,-0.0622719265520572,0.640081,1,0,0,0,0,1.3498,0.00457,0.727852,1,0.047990170579899905,成交,1.033671117675842
2025-04-15,0,123250.SZ,-0.1792641431093216,3.41805,0,1,0,1,0,5.5633,0.01124,0.2968446,0,0.0,无信号,1.033671117675842
2025-04-16,0,113650.SH,0.0009526899084448,2.218098,0,1,0,1,0,3.2088,0.10703,0.43733448,0,0.0,无信号,1.033671117675842
2025-04-16,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.0027,0.13853,0.08083421,0,0.0,无信号,1.033671117675842
2025-04-16,0,123194.SZ,-0.0477869920432567,1.713091,0,1,0,0,0,3.9945,0.00853,0.13150285,0,0.0,无信号,1.033671117675842
2025-04-17,0,118025.SH,-0.1161115765571594,5.573926,0,0,1,0,0,3.5209,0.33966,0.053246863,0,0.0,无信号,1.033671117675842
2025-04-18,0,118015.SH,-0.0812325477600097,2.754289,0,1,0,0,0,3.258,0.55694,0.02951524,0,0.0,无信号,1.033671117675842
2025-04-18,0,111005.SH,0.0002400625089649,1.177014,0,1,1,1,0,3.1814,0.16844,0.3740028,0,0.0,无信号,1.033671117675842
2025-04-18,0,113593.SH,-0.0857186615467071,3.147965,0,1,0,0,0,1.2539,0.54016,0.3157333,0,0.0,无信号,1.033671117675842
2025-04-18,0,118007.SH,0.0201128311455249,1.905521,1,1,0,0,0,2.9268,0.27147,0.11304039,0,0.0,无信号,1.033671117675842
2025-04-18,0,118029.SH,-0.0540007129311561,2.304022,0,1,1,0,0,3.6605,0.35305,0.13892473,0,0.0,无信号,1.033671117675842
2025-04-22,1,123085.SZ,-0.0305941607803106,1.312886,0,1,1,0,0,1.6372,0.08934,0.4261335,0,0.0,无信号,1.033671117675842
2025-04-23,0,123122.SZ,-0.1324753314256668,9.093403,0,1,0,1,0,2.2861,0.36468,0.13498452,0,0.0,无信号,1.033671117675842
2025-04-23,0,127026.SZ,-0.1010937765240669,2.436066,1,0,0,0,0,1.6263,0.34951,0.25714758,0,0.0,无信号,1.033671117675842
2025-04-24,0,110095.SH,0.0678808614611625,0.748267,0,0,1,1,1,4.2902,0.16279,0.17372172,0,0.0,无信号,1.033671117675842
2025-04-24,0,113597.SH,-0.0793635323643684,2.27372,0,1,0,0,0,1.2649,0.19681,0.27668306,0,0.0,无信号,1.033671117675842
2025-04-24,0,113634.SH,-0.1416717767715454,3.170249,0,0,0,0,0,2.6229,0.00377,0.20244275,0,0.0,无信号,1.033671117675842
2025-04-24,1,113643.SH,-0.0707889571785926,1.982087,0,1,0,0,0,2.9185,0.22345,0.047513682,0,0.0,无信号,1.033671117675842
2025-04-24,0,113673.SH,-0.0552771389484405,3.472489,0,0,1,1,0,4.2327,0.0098,0.21213095,0,0.0,无信号,1.033671117675842
2025-04-24,0,123158.SZ,-0.0788051486015319,1.781086,0,0,0,0,0,3.4251,0.03636,0.06454682,0,0.0,无信号,1.033671117675842
2025-04-25,0,113661.SH,-0.1152510643005371,10.937447,0,0,1,0,0,3.5784,0.00356,0.0791768,0,0.0,无信号,1.033671117675842
2025-04-25,0,113046.SH,-0.0705788359045982,1.790329,0,0,0,0,0,1.9055,0.29816,0.19042668,0,0.0,无信号,1.033671117675842
2025-04-25,0,118033.SH,-0.0145141659304499,3.38723,0,1,0,0,0,3.9042,0.53074,0.04213343,0,0.0,无信号,1.033671117675842
2025-04-25,0,110076.SH,0.0279130786657333,1.404021,0,0,0,1,0,1.5222,0.06467,0.20081036,0,0.0,无信号,1.033671117675842
2025-04-25,0,111015.SH,-0.1341674476861953,2.203129,0,1,1,1,0,4.1971,0.03373,0.28790092,0,0.0,无信号,1.033671117675842
2025-04-25,0,118052.SH,-0.1330028772354126,4.989942,0,1,0,0,0,5.8809,0.72727,0.0330992,0,0.0,无信号,1.033671117675842
2025-04-28,0,128138.SZ,0.2296723425388336,1.247335,0,1,1,0,0,1.5551,0.1958,0.5006205,1,0.002185426237876475,成交,1.0358565439137184
2025-04-28,0,127107.SZ,-0.1011230200529098,1.621318,0,0,0,1,0,5.5578,0.12222,0.20657364,0,0.0,无信号,1.0358565439137184
2025-04-28,0,127016.SZ,-0.1114681139588356,3.385142,0,0,0,0,0,0.9473,0.12,0.38782567,0,0.0,无信号,1.0358565439137184
2025-04-28,0,118027.SH,0.3848468065261841,1.904243,0,1,1,0,1,3.5866,0.12256,0.47360986,0,0.0,无信号,1.0358565439137184
2025-04-28,0,113601.SH,0.1296989321708679,1.661619,0,1,1,0,0,1.3142,0.27044,0.61294067,1,0.06782759024319956,成交,1.103684134156918
2025-04-28,0,110090.SH,-0.0793461799621582,2.144599,0,0,0,0,0,3.4059,0.13131,0.10069106,0,0.0,无信号,1.103684134156918
2025-04-29,0,111001.SH,0.0677035823464393,0.739587,1,1,0,0,0,2.527,0.28694,0.14467295,0,0.0,无信号,1.103684134156918
2025-04-29,0,113624.SH,0.0091094439849257,3.242958,0,1,0,0,0,1.9959,0.25291,0.08079466,0,0.0,无信号,1.103684134156918
2025-04-29,0,118024.SH,-0.0871480628848075,1.147063,0,0,0,0,0,3.488,0.06621,0.092593566,0,0.0,无信号,1.103684134156918
2025-04-29,1,123236.SZ,0.020986970514059,1.128493,0,1,0,0,0,4.6489,0.30033,0.10987737,0,0.0,无信号,1.103684134156918
2025-04-29,1,127075.SZ,0.1378575563430786,0.365923,0,1,1,0,0,3.4743,0.34237,0.115164,0,0.0,无信号,1.103684134156918
2025-04-29,0,128134.SZ,-0.0074953543953597,1.626318,0,0,0,0,0,1.4456,0.2256,0.3885835,0,0.0,无信号,1.103684134156918
2025-04-30,0,110086.SH,-0.0823753476142883,1.543794,0,0,0,0,0,2.9788,0.42757,0.029638339,0,0.0,无信号,1.103684134156918
2025-04-30,0,111002.SH,0.0259284898638725,0.752648,0,0,1,0,0,2.6064,0.03865,0.45670885,0,0.0,无信号,1.103684134156918
2025-04-30,0,118000.SH,-0.0043595479801297,2.218604,0,1,1,0,0,1.8179,0.28457,0.2533973,0,0.0,无信号,1.103684134156918
2025-04-30,0,118031.SH,-0.0333811342716217,1.317295,0,0,1,1,1,3.7919,0.00391,0.4036084,0,0.0,无信号,1.103684134156918
2025-05-06,0,127080.SZ,-0.0256329346448183,3.131262,0,1,0,1,0,3.6523,0.04104,0.6571317,1,-0.04118084423265399,成交,1.062503289924264
2025-05-06,0,123144.SZ,0.0635163933038711,2.414485,0,1,0,0,0,2.9322,0.11279,0.21609822,0,0.0,无信号,1.062503289924264
2025-05-07,0,111000.SH,-0.048281256109476,1.480006,0,1,0,0,0,2.0452,0.01174,0.6995421,1,0.013534231640631642,成交,1.0760375215648956
2025-05-07,0,127030.SZ,0.126689150929451,0.400942,0,0,0,1,0,1.8727,0.15161,0.17935604,0,0.0,无信号,1.0760375215648956
2025-05-07,0,128108.SZ,0.1033084988594055,1.772163,0,0,1,0,0,1.0568,0.04333,0.44462773,0,0.0,无信号,1.0760375215648956
2025-05-08,0,127068.SZ,-0.0375870279967784,1.270053,0,1,1,0,0,3.2635,0.2884,0.26436242,0,0.0,无信号,1.0760375215648956
2025-05-09,0,113064.SH,0.0281212702393531,1.129759,0,0,0,1,0,3.5236,0.40901,0.0975197,0,0.0,无信号,1.0760375215648956
2025-05-09,0,113610.SH,0.0228333864361047,2.746814,0,1,1,0,0,1.5633,0.12796,0.32102025,0,0.0,无信号,1.0760375215648956
2025-05-09,0,123126.SZ,0.0117677897214889,1.894603,0,1,1,0,0,2.3381,0.42957,0.14352806,0,0.0,无信号,1.0760375215648956
2025-05-09,0,123150.SZ,0.0473051704466342,10.57033,1,1,0,1,0,3.1431,0.13205,0.40905753,0,0.0,无信号,1.0760375215648956
2025-05-12,0,113652.SH,0.1275910586118698,2.410751,0,0,1,1,0,3.1951,0.61702,0.13054241,0,0.0,无信号,1.0760375215648956
2025-05-12,0,123172.SZ,-0.0124927023425698,0.992295,0,1,1,0,0,3.5948,0.17679,0.18775456,0,0.0,无信号,1.0760375215648956
2025-05-12,0,127089.SZ,-0.0659179389476776,1.217513,0,0,1,1,1,4.1834,0.04276,0.14906703,0,0.0,无信号,1.0760375215648956
2025-05-14,0,118029.SH,-0.0426124222576618,2.826529,0,1,1,0,0,3.5893,0.54496,0.19471812,0,0.0,无信号,1.0760375215648956
2025-05-14,0,118012.SH,0.0361929945647716,2.400718,0,1,0,0,0,3.1431,0.16095,0.15917827,0,0.0,无信号,1.0760375215648956
2025-05-14,0,118007.SH,0.027660621330142,1.858226,1,1,0,0,0,2.8556,0.31343,0.11718283,0,0.0,无信号,1.0760375215648956
2025-05-15,0,110073.SH,0.0825610682368278,1.252148,1,0,0,0,0,1.191,0.42945,0.40289882,0,0.0,无信号,1.0760375215648956
2025-05-15,1,118014.SH,-0.0480932220816612,1.973866,0,1,0,1,0,3.1759,0.06505,0.32004672,0,0.0,无信号,1.0760375215648956
2025-05-16,0,113653.SH,-0.0849367156624794,1.450022,0,1,1,1,0,3.2005,0.26227,0.10002131,0,0.0,无信号,1.0760375215648956
2025-05-16,0,123192.SZ,-0.0902415886521339,3.503015,0,1,0,1,0,3.9097,0.02273,0.28338304,0,0.0,无信号,1.0760375215648956
2025-05-21,0,110081.SH,-0.0664679929614067,1.115257,0,0,1,0,0,2.1848,0.18646,0.1749162,0,0.0,无信号,1.0760375215648956
2025-05-21,0,113636.SH,-0.0880036503076553,1.117554,0,1,1,1,0,2.5626,0.09348,0.17874873,0,0.0,无信号,1.0760375215648956
2025-05-21,0,118020.SH,0.1701273322105407,1.007044,0,1,0,0,1,3.3429,0.17869,0.090789914,0,0.0,无信号,1.0760375215648956
2025-05-21,0,127060.SZ,-0.0255261734127998,1.470997,0,1,0,0,0,2.9131,0.48451,0.11914201,0,0.0,无信号,1.0760375215648956
2025-05-21,0,127061.SZ,0.0401582978665828,0.482283,0,1,1,0,1,2.9158,0.08357,0.31693545,0,0.0,无信号,1.0760375215648956
2025-05-21,0,127062.SZ,-0.0816995352506637,2.538553,0,1,0,1,0,2.9185,0.35912,0.030287411,0,0.0,无信号,1.0760375215648956
2025-05-23,0,113579.SH,-0.092149019241333,3.412956,0,0,0,0,0,0.9172,0.01406,0.4806268,0,0.0,无信号,1.0760375215648956
2025-05-26,0,127044.SZ,-0.0976442024111747,1.251657,0,1,1,1,0,2.2231,0.09605,0.27147138,0,0.0,无信号,1.0760375215648956
2025-05-26,0,123197.SZ,0.0243605151772499,6.000134,0,1,0,1,0,3.9507,0.18828,0.18851912,0,0.0,无信号,1.0760375215648956
2025-05-26,0,118040.SH,0.0119026266038417,1.438243,0,1,1,0,0,4.1643,0.27294,0.15419824,0,0.0,无信号,1.0760375215648956
2025-05-26,0,118000.SH,-0.0043595479801297,2.218604,0,1,1,0,0,1.7467,0.25173,0.22530241,0,0.0,无信号,1.0760375215648956
2025-05-26,0,110086.SH,-0.0823753476142883,1.543794,0,0,0,0,0,2.9076,0.44904,0.029638339,0,0.0,无信号,1.0760375215648956
2025-05-26,0,118031.SH,0.0066749858669936,1.302451,0,0,1,1,1,3.7207,0.03036,0.50902057,1,-0.007600644779530336,成交,1.0684368767853654
2025-05-27,0,113589.SH,-0.0023313236888498,2.645025,0,1,0,0,0,1.076,0.5401,0.19351575,0,0.0,无信号,1.0684368767853654
2025-05-27,0,127080.SZ,-0.0256329346448183,3.131262,0,1,0,1,0,3.5948,0.05091,0.6108631,1,0.009833284741180521,成交,1.078270161526546
2025-05-28,0,111000.SH,-0.048281256109476,1.480006,0,1,0,0,0,1.9877,0.03151,0.51114213,1,-0.008747709636834963,成交,1.069522451889711
2025-05-28,0,123072.SZ,-0.044891320168972,1.641243,0,1,0,0,0,1.399,0.16393,0.5406506,1,-0.007575816682400773,成交,1.0619466352073104
2025-05-28,0,123183.SZ,0.0750356987118721,2.673581,0,1,1,1,0,3.8193,0.60516,0.35634518,0,0.0,无信号,1.0619466352073104
2025-05-28,0,128108.SZ,0.1033084988594055,1.772163,0,0,1,0,0,0.9993,0.18624,0.4534209,0,0.0,无信号,1.0619466352073104
